source,target,relation,relation_detail,weight,directed,relation_family,provenance
atlas_mathematical_sciences_discrete_and_applied_mathematics_optimization_theory,atlas_mathematical_sciences_discrete_and_applied_mathematics_numerical_mathematics,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_discrete_and_applied_mathematics_numerical_mathematics,atlas_mathematical_sciences_discrete_and_applied_mathematics_mathematical_control,interaction,related_to,0.62,false,interaction,atlas taxonomy
atlas_mathematical_sciences_foundations_and_logic,atlas_mathematical_sciences_algebra,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_mathematical_sciences_algebra,atlas_mathematical_sciences_analysis,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_mathematical_sciences_analysis,atlas_mathematical_sciences_geometry_and_topology,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_mathematical_sciences_geometry_and_topology,atlas_mathematical_sciences_discrete_and_applied_mathematics,interaction,related_to,0.66,false,interaction,atlas taxonomy
atlas_landmark_godel_incompleteness_theorems,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_compactness_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_cantor_diagonal_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_fundamental_theorem_of_algebra,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_fundamental_theorem_of_arithmetic,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_cayley_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_lagrange_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_sylow_theorems,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_rank_nullity_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_spectral_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_hahn_banach_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_banach_fixed_point_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_riesz_representation_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_stone_weierstrass_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_radon_nikodym_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_fubini_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_dominated_convergence_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_stokes_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_gauss_bonnet_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_brouwer_fixed_point_theorem,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_riemann_hypothesis,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_birch_and_swinnerton_dyer_conjecture,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_landmark_hodge_conjecture,atlas_mathematical_sciences_domain,structure,part_of,0.93,true,structure,named landmark
atlas_frontier_formalized_mathematics,atlas_mathematical_sciences_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_langlands_program,atlas_mathematical_sciences_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_stochastic_partial_differential_equations,atlas_mathematical_sciences_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_optimal_transport_in_data_science,atlas_mathematical_sciences_domain,association,investigates,0.7,true,association,frontier watch
atlas_frontier_topological_and_geometric_deep_learning,atlas_mathematical_sciences_domain,association,investigates,0.7,true,association,frontier watch
